CUSTOMERCODE,STATENAME,ST,GENDER,DOB,GENDER1,EMAIL,FEST_CNT,TOTAL_AMOUNT,AC_AMOUNT,AV_AMOUNT,HA_AMOUNT,EMI_CE_AMOUNT,IS_HIGHEND,CNT_VIST,GAP_VISIT
960048,State2,2,Female,0,2,0,1,16100,0,3100,13000,0,0,1,0
2000942,State2,2,Male,0,1,0,0,16600,0,0,16600,0,0,1,0
1123268,State2,2,Male,0,1,0,0,17000,0,0,17000,0,0,2,131
828796,State2,2,Male,0,1,0,0,24000,0,0,24000,0,0,1,0
962495,State2,2,Male,0,1,0,1,17500,0,17500,0,0,0,1,0
894870,State2,2,Female,0,2,0,1,66200,0,53300,12900,0,0,1,0
1517570,State2,2,Male,0,1,1,0,35700,0,15700,20000,0,0,1,0
985072,State2,2,Male,0,1,0,1,29200,0,29200,0,0,0,1,0
418870,State2,2,Male,0,1,0,1,53600,0,0,53600,0,0,2,1
1824466,State2,2,Female,0,2,0,0,13200,0,0,13200,0,0,1,0
1612798,State2,2,Male,0,1,0,0,37200,0,37200,0,0,0,1,0
868160,State2,2,Female,0,2,0,0,27400,0,0,27400,0,0,1,0
588787,State2,2,Male,0,1,0,0,35500,35500,0,0,0,0,1,0
883180,State2,2,Male,0,1,0,0,27200,0,27200,0,0,0,1,0
408936,State2,2,Male,0,1,0,1,30000,0,0,30000,0,0,1,0
1534956,State2,2,Male,0,1,0,0,16400,0,0,16400,0,0,1,0
849122,State2,2,Male,0,1,0,1,166600,0,166600,0,0,0,2,57
1692938,State2,2,Male,0,1,0,1,31300,0,0,31300,0,0,1,0
1386459,State2,2,Male,0,1,0,0,23700,0,0,23700,0,0,1,0
773873,State2,2,Male,0,1,0,0,26700,0,26700,0,0,0,1,0
550091,State2,2,Male,0,1,0,0,16500,0,16500,0,0,0,1,0
1272111,State2,2,Male,1,1,1,1,193100,87900,32000,73200,0,0,3,119
1044526,State2,2,Male,0,1,0,1,29700,29700,0,0,0,0,1,0
578778,State2,2,Male,0,1,0,0,16700,0,0,16700,0,0,1,0
671390,State2,2,Male,0,1,0,1,17000,0,17000,0,0,0,1,0
2415284,State2,2,Male,0,1,0,0,142900,0,142900,0,0,0,1,0
500600,State2,2,Male,0,1,0,1,31800,0,31800,0,0,0,1,0
1325142,State2,2,Female,0,2,0,0,78900,49700,2700,26500,0,0,3,345
1506306,State2,2,Male,0,1,0,0,15700,0,15700,0,0,0,1,0
1743459,State2,2,Male,0,1,0,0,35100,0,35100,0,0,0,1,0
846720,State2,2,Female,0,2,0,0,15300,0,15300,0,0,0,1,0
771006,State2,2,Male,0,1,0,0,28300,0,0,28300,0,0,1,0
2284172,State2,2,Male,0,1,0,0,22500,0,22500,0,0,0,1,0
1200845,State2,2,Male,0,1,0,1,132300,132300,0,0,0,0,1,0
1576423,State2,2,Male,0,1,0,1,31000,0,0,31000,0,0,1,0
1470493,State2,2,Male,0,1,0,0,18000,0,0,18000,0,0,1,0
393100,State2,2,Male,0,1,0,1,43600,0,17000,26600,0,0,1,0
2364983,State2,2,Male,0,1,0,0,20600,0,0,20600,0,0,1,0
1680050,State2,2,Male,0,1,0,1,18100,0,18100,0,0,0,1,0
2372726,State2,2,Male,0,1,0,0,34100,0,0,34100,0,0,2,2
885738,State2,2,Male,0,1,0,0,80900,0,80900,0,0,0,1,0
1939200,State2,2,Male,0,1,0,0,18400,0,0,18400,0,0,1,0
471817,State2,2,Male,0,1,0,0,13800,0,0,13800,0,0,1,0
767202,State2,2,Male,0,1,0,0,17000,0,0,17000,0,0,1,0
509169,State2,2,Male,0,1,0,1,23200,0,0,23200,0,0,1,0
499348,State2,2,Male,0,1,0,1,12800,0,0,12800,0,0,1,0
2036720,State2,2,Male,0,1,0,0,23100,0,0,23100,0,0,1,0
1327444,State2,2,Male,0,1,0,0,30500,0,0,30500,0,0,1,0
1265755,State2,2,Male,0,1,0,1,21300,0,0,21300,0,0,1,0
940912,State2,2,Male,0,1,0,1,64500,0,64500,0,0,0,1,0
1542099,State2,2,Male,0,1,0,1,15800,0,15800,0,0,0,1,0
725194,State2,2,Male,0,1,1,0,13700,0,0,13700,0,0,1,0
1639545,State2,2,Male,0,1,0,1,16500,0,16500,0,0,0,1,0
2450306,State2,2,Female,0,2,0,1,17700,0,0,17700,0,0,1,0
773724,State2,2,Male,0,1,0,0,24400,0,24400,0,0,0,1,0
1756822,State2,2,Male,0,1,0,1,6400,0,0,6400,0,0,1,0
786254,State2,2,Male,0,1,0,0,78400,62300,0,16100,0,0,1,0
2229857,State2,2,Male,0,1,0,1,19000,0,0,19000,0,0,1,0
1029263,State2,2,Male,0,1,0,1,18800,0,0,18800,0,0,1,0
2029248,State2,2,Female,0,2,0,0,50300,50300,0,0,0,0,1,0
785574,State2,2,Male,0,1,0,0,26500,0,26500,0,0,0,1,0
1020466,State2,2,Male,0,1,0,1,39800,0,39800,0,0,0,1,0
1225505,State2,2,Female,0,2,0,0,16200,0,16200,0,0,0,1,0
721114,State2,2,Male,0,1,1,0,26500,0,0,26500,0,0,1,0
724299,State2,2,Male,0,1,1,0,28100,0,28100,0,0,0,1,0
827937,State2,2,Male,0,1,0,0,36500,0,0,36500,0,0,1,0
438290,State2,2,Male,0,1,0,0,21700,0,0,21700,0,0,1,0
798515,State2,2,Female,0,2,0,0,16300,0,0,16300,0,0,1,0
990787,State2,2,Male,0,1,0,1,13300,0,0,13300,0,0,1,0
479935,State2,2,Female,0,2,0,0,12000,0,0,12000,0,0,1,0
2530547,State2,2,Male,0,1,0,0,29100,0,29100,0,0,0,1,0
1203913,State2,2,Male,0,1,0,1,18600,0,0,18600,0,0,1,0
2135884,State2,2,Male,0,1,0,1,15400,0,15400,0,0,0,1,0
1617990,State2,2,Male,0,1,0,0,20500,0,0,20500,0,0,1,0
609539,State2,2,Male,0,1,0,0,13800,0,0,13800,0,0,1,0
1303605,State2,2,Male,0,1,0,1,24300,0,24300,0,0,0,1,0
1047363,State2,2,Male,0,1,0,1,18100,0,0,18100,0,0,1,0
1674553,State2,2,Male,0,1,0,1,16400,0,0,16400,0,0,1,0
1196608,State2,2,Male,0,1,0,1,31500,0,31500,0,0,0,1,0
608908,State2,2,Male,0,1,0,0,26400,0,0,26400,0,0,1,0
397640,State2,2,Male,0,1,0,1,29200,0,0,29200,0,0,1,0
1471164,State2,2,Male,0,1,1,0,47600,0,0,47600,0,0,1,0
590494,State2,2,Male,0,1,0,0,35500,35500,0,0,0,0,1,0
1649967,State2,2,Female,0,2,0,1,27400,0,27400,0,0,0,1,0
400657,State2,2,Male,0,1,0,1,40900,0,40900,0,0,0,1,0
1942001,State2,2,Male,0,1,0,0,68500,0,37300,31200,0,0,1,0
997851,State2,2,Male,0,1,0,1,22600,0,0,22600,0,0,1,0
1286216,State2,2,Male,0,1,0,1,16600,0,16600,0,0,0,1,0
722833,State2,2,Male,0,1,0,0,19500,0,0,19500,0,0,1,0
1003288,State2,2,Male,0,1,0,1,7100,0,0,7100,0,0,1,0
1021412,State2,2,Male,0,1,0,1,19200,0,0,19200,0,0,1,0
1617448,State2,2,Female,1,2,1,0,45100,0,0,45100,0,0,1,0
2238285,State2,2,Male,0,1,0,1,15700,0,15700,0,0,0,1,0
1371610,State2,2,Male,0,1,0,0,19900,0,0,19900,0,0,1,0
1158141,State2,2,Male,0,1,0,1,21000,0,0,21000,0,0,1,0
2331826,State2,2,Female,0,2,0,1,31400,0,0,31400,0,0,1,0
2610356,State2,2,Male,0,1,0,0,18400,0,0,18400,0,0,1,0
1171848,State2,2,Male,0,1,0,1,15700,0,0,15700,0,0,1,0
664793,State2,2,Male,0,1,0,1,17100,0,17100,0,0,0,1,0
953018,State2,2,Male,0,1,1,1,15200,0,0,15200,0,0,1,0
2632493,State2,2,Male,0,1,0,0,23400,0,0,23400,0,0,1,0
1859109,State2,2,Male,0,1,0,0,16300,0,0,16300,0,0,1,0
818271,State2,2,Male,0,1,0,0,40400,40400,0,0,0,0,1,0
358557,State2,2,Male,0,1,0,1,17900,0,0,17900,0,0,1,0
1947666,State2,2,Male,0,1,0,0,98900,0,42500,56400,0,0,1,0
619653,State2,2,Male,0,1,0,1,45200,0,16100,29100,0,0,1,0
488752,State2,2,Male,0,1,0,0,24000,0,0,24000,0,0,1,0
416175,State2,2,Male,0,1,0,1,11600,0,0,11600,0,0,1,0
2487924,State2,2,Male,1,1,1,1,338300,87100,200000,51200,0,0,6,12
1741475,State2,2,Male,1,1,1,1,424300,0,142400,281900,0,0,5,151
436051,State2,2,Male,0,1,0,0,23500,0,0,23500,0,0,1,0
1124406,State2,2,Male,0,1,0,0,28000,0,28000,0,0,0,1,0
2399728,State2,2,Male,0,1,0,0,84900,49800,0,35100,0,0,1,0
887490,State2,2,Male,0,1,0,0,26800,0,26800,0,0,0,1,0
2571782,State2,2,Male,0,1,0,0,17000,0,0,17000,0,0,1,0
579776,State2,2,Male,0,1,0,0,21500,0,0,21500,0,0,1,0
934371,State2,2,Male,0,1,0,1,16300,0,16300,0,0,0,1,0
1798649,State2,2,Male,1,1,1,1,22300,0,0,22300,0,0,1,0
1014711,State2,2,Male,0,1,0,1,24800,0,0,24800,0,0,1,0
792619,State2,2,Female,0,2,0,0,95900,0,66000,29900,0,0,2,1
489879,State2,2,Male,0,1,0,1,12700,0,0,12700,0,0,1,0
1707123,State2,2,Male,0,1,0,1,39500,0,0,39500,0,0,2,185
761756,State2,2,Female,0,2,0,0,24500,0,24500,0,0,0,1,0
573528,State2,2,Male,0,1,0,0,14400,0,14400,0,0,0,1,0
356060,State2,2,Male,0,1,0,1,13400,0,0,13400,0,0,1,0
398246,State2,2,Male,0,1,0,1,19900,0,0,19900,0,0,1,0
1831679,State2,2,Male,0,1,0,0,14100,0,0,14100,0,0,1,0
692714,State2,2,Male,0,1,0,1,17100,0,0,17100,0,0,1,0
1635544,State2,2,Male,0,1,0,1,25400,0,0,25400,0,0,1,0
543892,State2,2,Male,0,1,0,1,14300,0,0,14300,0,0,1,0
1382020,State2,2,Male,0,1,0,0,22700,0,0,22700,0,0,1,0
1708656,State2,2,Male,0,1,0,1,83800,36000,25800,22000,0,0,1,0
1114876,State2,2,Male,0,1,0,0,33200,0,33200,0,0,0,1,0
1151488,State2,2,Male,0,1,0,0,13800,0,0,13800,0,0,1,0
1006764,State2,2,Male,1,1,1,1,18500,0,0,18500,0,0,1,0
1810571,State2,2,Female,0,2,0,0,55600,0,55600,0,0,0,2,1
904135,State2,2,Male,0,1,0,1,64000,0,64000,0,0,0,1,0
2622437,State2,2,Male,0,1,0,0,25200,0,25200,0,0,0,1,0
868380,State2,2,Male,0,1,0,0,23900,0,23900,0,0,0,1,0
930278,State2,2,Male,0,1,0,1,19000,0,0,19000,0,0,1,0
2433468,State2,2,Male,0,1,1,1,15000,0,0,15000,0,0,1,0
1793657,State2,2,Female,0,2,0,1,39700,0,0,39700,0,0,1,0
492587,State2,2,Male,0,1,0,1,21500,0,0,21500,0,0,1,0
2019144,State2,2,Male,0,1,0,0,15100,0,0,15100,0,0,1,0
906313,State2,2,Female,0,2,0,1,30900,0,0,30900,0,0,1,0
896033,State2,2,Male,0,1,0,1,44200,0,0,44200,0,0,1,0
1983890,State2,2,Male,0,1,0,0,21000,0,0,21000,0,0,1,0
396832,State2,2,Male,0,1,0,1,34200,34200,0,0,0,0,1,0
1336646,State2,2,Male,0,1,0,1,10700,0,0,10700,0,0,1,0
1371709,State2,2,Male,0,1,0,0,13500,0,0,13500,0,0,1,0
824612,State2,2,Male,0,1,0,0,35400,0,35400,0,0,0,1,0
683593,State2,2,Male,0,1,0,1,35400,35400,0,0,0,0,1,0
1988027,State2,2,Male,0,1,0,0,17300,0,17300,0,0,0,1,0
665548,State2,2,Male,0,1,0,1,30600,0,30600,0,0,0,1,0
2544280,State2,2,Male,0,1,0,0,24900,0,0,24900,0,0,1,0
739188,State2,2,Male,0,1,0,0,13000,0,0,13000,0,0,1,0
585249,State2,2,Male,0,1,0,0,14200,0,0,14200,0,0,1,0
412949,State2,2,Male,0,1,0,1,376100,0,376100,0,0,1,1,0
1592332,State2,2,Male,0,1,0,1,12900,0,12900,0,0,0,1,0
833155,State2,2,Female,0,2,0,0,18800,0,0,18800,0,0,1,0
1976819,State2,2,Male,0,1,0,0,17300,0,0,17300,0,0,1,0
768852,State2,2,Male,0,1,0,0,26600,0,0,26600,0,0,1,0
2030462,State2,2,Male,0,1,0,0,16500,0,16500,0,0,0,1,0
503039,State2,2,Male,0,1,0,1,43700,0,43700,0,0,0,1,0
1481475,State2,2,Male,0,1,0,0,31500,0,31500,0,0,0,1,0
1839384,State2,2,Male,0,1,0,0,18800,0,0,18800,0,0,1,0
425195,State2,2,Male,0,1,0,1,11400,0,0,11400,0,0,1,0
2091701,State2,2,Male,0,1,0,0,18000,0,0,18000,0,0,1,0
2615637,State2,2,Male,0,1,0,0,31500,0,0,31500,0,0,1,0
828317,State2,2,Male,0,1,0,0,21500,0,0,21500,0,0,1,0
1009876,State2,2,Male,0,1,0,1,15200,0,15200,0,0,0,1,0
422051,State2,2,Male,0,1,0,1,10200,0,0,10200,0,0,1,0
693666,State2,2,Male,0,1,0,1,29100,0,29100,0,0,0,1,0
381802,State2,2,Male,0,1,0,1,25700,0,25700,0,0,0,1,0
1670400,State2,2,Male,0,1,0,1,18100,0,0,18100,0,0,1,0
1808410,State2,2,Male,0,1,0,0,18700,0,0,18700,0,0,1,0
853543,State2,2,Male,0,1,0,0,19100,0,0,19100,0,0,1,0
1481849,State2,2,Male,0,1,0,0,21100,0,0,21100,0,0,1,0
2031712,State2,2,Male,0,1,0,0,18600,0,0,18600,0,0,1,0
552421,State2,2,Male,0,1,0,0,27700,0,27700,0,0,0,1,0
683743,State2,2,Male,0,1,0,1,44400,0,0,44400,0,0,1,0
1394798,State2,2,Male,0,1,0,0,16000,0,0,16000,0,0,1,0
1065132,State2,2,Male,0,1,0,1,18500,0,18500,0,0,0,1,0
1606707,State2,2,Male,0,1,1,1,54900,0,54900,0,0,0,1,0
925621,State2,2,Male,0,1,0,1,44500,0,22600,21900,0,0,1,0
631191,State2,2,Male,0,1,0,1,41300,41300,0,0,0,0,1,0
1334252,State2,2,Male,0,1,0,1,46600,46600,0,0,0,0,1,0
2591221,State2,2,Male,0,1,0,0,31800,0,0,31800,0,0,1,0
1222337,State2,2,Male,0,1,0,0,34700,0,34700,0,0,0,1,0
382604,State2,2,Male,0,1,0,1,64600,36900,0,27700,0,0,1,0
574416,State2,2,Male,0,1,0,0,22600,0,0,22600,0,0,1,0
1085250,State2,2,Male,0,1,0,0,33400,0,33400,0,0,0,1,0
796568,State2,2,Female,0,2,0,0,12400,0,0,12400,0,0,1,0
765277,State2,2,Male,0,1,0,0,63500,0,63500,0,0,0,1,0
1334425,State2,2,Male,0,1,0,1,77200,0,61600,15600,0,0,1,0
2069277,State2,2,Male,0,1,0,0,20600,0,0,20600,0,0,1,0
672991,State2,2,Male,0,1,0,1,19100,0,0,19100,0,0,1,0
2530071,State2,2,Male,0,1,0,0,14500,0,0,14500,0,0,1,0
1657928,State2,2,Male,0,1,0,1,43900,0,0,43900,0,0,2,241
381765,State2,2,Male,0,1,0,1,25200,0,25200,0,0,0,1,0
1908120,State2,2,Male,0,1,0,1,17900,0,0,17900,0,0,1,0
542096,State2,2,Male,0,1,0,1,33000,0,33000,0,0,0,1,0
859286,State2,2,Male,0,1,0,0,25100,0,0,25100,0,0,1,0
768911,State2,2,Male,0,1,0,0,15900,0,0,15900,0,0,1,0
2014169,State2,2,Male,0,1,0,0,16200,0,0,16200,0,0,1,0
1628416,State2,2,Male,0,1,0,1,12600,0,0,12600,0,0,1,0
1157386,State2,2,Male,0,1,1,1,48900,0,0,48900,0,0,2,4
960823,State2,2,Male,0,1,0,1,16200,0,0,16200,0,0,1,0
469206,State2,2,Male,0,1,0,0,29700,0,29700,0,0,0,1,0
895097,State2,2,Male,0,1,0,1,13100,0,0,13100,0,0,1,0
547785,State2,2,Male,0,1,0,1,29500,0,29500,0,0,0,1,0
790370,State2,2,Male,0,1,0,0,14900,0,14900,0,0,0,1,0
447422,State2,2,Female,0,2,0,0,65000,0,29800,35200,0,0,1,0
882223,State2,2,Male,0,1,0,0,33600,0,33600,0,0,0,1,0
1710324,State2,2,Male,0,1,0,1,15700,0,15700,0,0,0,1,0
714086,State2,2,Male,0,1,0,0,23600,0,0,23600,0,0,1,0
617269,State2,2,Male,0,1,0,1,41500,0,0,41500,0,0,1,0
582484,State2,2,Male,0,1,0,0,17200,0,0,17200,0,0,1,0
913318,State2,2,Male,0,1,0,1,74400,0,0,74400,0,0,1,0
680949,State2,2,Male,0,1,0,1,17400,0,0,17400,0,0,1,0
2012321,State2,2,Male,0,1,0,0,17500,0,17500,0,0,0,1,0
2270016,State2,2,Male,0,1,0,0,16800,0,0,16800,0,0,1,0
1256859,State2,2,Male,0,1,0,0,15100,0,15100,0,0,0,1,0
1960829,State2,2,Male,0,1,0,0,16400,0,0,16400,0,0,1,0
2393928,State2,2,Male,0,1,0,0,8400,0,0,8400,0,0,1,0
607819,State2,2,Male,0,1,0,0,15000,0,15000,0,0,0,1,0
644094,State2,2,Female,0,2,0,1,26000,0,26000,0,0,0,1,0
684205,State2,2,Male,0,1,0,1,26900,0,0,26900,0,0,1,0
1109827,State2,2,Male,0,1,0,0,32200,0,32200,0,0,0,1,0
1075457,State2,2,Male,0,1,0,1,14800,0,0,14800,0,0,1,0
657388,State2,2,Male,0,1,0,1,17100,0,0,17100,0,0,1,0
562771,State2,2,Male,0,1,0,0,34500,0,34500,0,0,0,1,0
826900,State2,2,Male,0,1,0,0,2700,0,2700,0,0,0,1,0
1314689,State2,2,Male,0,1,0,1,22500,0,0,22500,0,0,1,0
2608345,State2,2,Female,0,2,0,0,27700,0,27700,0,0,0,1,0
699623,State2,2,Male,0,1,0,1,85700,0,85700,0,0,0,1,0
537308,State2,2,Male,0,1,0,1,18200,0,0,18200,0,0,1,0
786292,State2,2,Male,0,1,0,0,67700,0,33300,34400,0,0,1,0
1427761,State2,2,Female,0,2,0,0,13300,0,0,13300,0,0,1,0
1213832,State2,2,Male,0,1,0,1,15600,0,15600,0,0,0,1,0
2005716,State2,2,Male,0,1,0,0,29600,0,29600,0,0,0,1,0
779343,State2,2,Male,0,1,0,0,14300,0,14300,0,0,0,1,0
1288860,State2,2,Female,0,2,0,1,30000,0,0,30000,0,0,1,0
827725,State2,2,Male,0,1,0,0,38200,38200,0,0,0,0,1,0
592750,State2,2,Male,0,1,0,0,13500,0,0,13500,0,0,1,0
680646,State2,2,Male,0,1,0,1,16100,0,16100,0,0,0,1,0
1933995,State2,2,Male,0,1,0,0,21200,0,0,21200,0,0,1,0
976170,State2,2,Male,0,1,0,1,42400,42400,0,0,0,0,1,0
2010409,State2,2,Male,0,1,0,0,29000,0,0,29000,0,0,1,0
1497318,State2,2,Male,0,1,0,0,19300,0,0,19300,0,0,1,0
2178919,State2,2,Female,0,2,0,1,15000,0,15000,0,0,0,1,0
2176358,State2,2,Male,0,1,0,1,16700,0,16700,0,0,0,1,0
941093,State2,2,Male,0,1,0,1,18000,0,18000,0,0,0,1,0
531216,State2,2,Male,0,1,0,1,5300,0,0,5300,0,0,1,0
673392,State2,2,Male,0,1,0,1,40700,40700,0,0,0,0,1,0
422860,State2,2,Male,0,1,0,1,38000,0,38000,0,0,0,1,0
1477163,State2,2,Male,0,1,0,0,26100,0,0,26100,0,0,1,0
2014422,State2,2,Female,0,2,0,0,14500,0,0,14500,0,0,1,0
1774416,State2,2,Male,0,1,0,1,17800,0,17800,0,0,0,1,0
1973017,State2,2,Male,0,1,0,0,38300,38300,0,0,0,0,1,0
516644,State2,2,Male,0,1,0,1,84300,0,0,84300,0,0,1,0
1074598,State2,2,Male,0,1,0,1,13500,0,13500,0,0,0,1,0
751414,State2,2,Male,0,1,0,0,40100,40100,0,0,0,0,1,0
2561505,State2,2,Male,0,1,0,0,17400,0,17400,0,0,0,1,0
966454,State2,2,Male,0,1,0,0,18000,0,18000,0,0,0,1,0
977792,State2,2,Male,0,1,0,1,14900,0,14900,0,0,0,1,0
2503495,State2,2,Male,0,1,0,0,35000,0,35000,0,0,0,1,0
1182056,State2,2,Male,0,1,0,1,17300,0,17300,0,0,0,1,0
459027,State2,2,Male,0,1,0,0,47300,0,19300,28000,0,0,1,0
635270,State2,2,Male,0,1,0,1,59600,0,59600,0,0,0,1,0
1955943,State2,2,Male,0,1,0,0,5300,0,5300,0,0,0,1,0
1268701,State2,2,Male,0,1,0,1,2500,0,2500,0,0,0,1,0
1489567,State2,2,Male,0,1,0,0,21900,0,0,21900,0,0,1,0
2533756,State2,2,Male,0,1,0,0,76200,0,54200,22000,0,0,2,7
560775,State2,2,Male,0,1,0,0,12800,0,0,12800,0,0,1,0
1921166,State2,2,Male,0,1,0,1,14300,0,0,14300,0,0,1,0
379042,State2,2,Female,0,2,0,1,21200,0,0,21200,0,0,1,0
778566,State2,2,Female,0,2,0,0,28600,0,28600,0,0,0,1,0
949194,State2,2,Female,0,2,0,1,12500,0,0,12500,0,0,1,0
457392,State2,2,Male,0,1,0,0,26600,0,0,26600,0,0,1,0
1051872,State2,2,Male,0,1,0,1,28600,0,0,28600,0,0,1,0
819850,State2,2,Male,0,1,0,0,21100,0,0,21100,0,0,1,0
631549,State2,2,Male,0,1,0,1,14600,0,0,14600,0,0,1,0
2449874,State2,2,Male,1,1,1,1,45600,0,0,45600,0,0,1,0
1188079,State2,2,Male,0,1,0,1,11900,0,0,11900,0,0,1,0
906708,State2,2,Male,0,1,0,1,19700,0,0,19700,0,0,1,0
844388,State2,2,Male,0,1,0,0,15000,0,0,15000,0,0,1,0
844601,State2,2,Male,0,1,0,0,17100,0,17100,0,0,0,1,0
2424177,State2,2,Male,0,1,0,1,23600,0,0,23600,0,0,1,0
1065465,State2,2,Female,0,2,0,1,14400,0,0,14400,0,0,1,0
1839161,State2,2,Male,0,1,0,0,16600,0,0,16600,0,0,1,0
814313,State2,2,Male,0,1,0,0,39900,39900,0,0,0,0,1,0
1398359,State2,2,Male,0,1,0,0,17300,0,17300,0,0,0,1,0
1726298,State2,2,Male,0,1,0,0,41300,0,0,41300,0,0,1,0
2129133,State2,2,Female,0,2,0,1,20200,0,0,20200,0,0,1,0
1530546,State2,2,Male,0,1,0,0,14400,0,0,14400,0,0,1,0
1325383,State2,2,Male,0,1,0,1,72500,0,51400,21100,0,0,2,5
2580831,State2,2,Male,0,1,0,0,48700,0,0,48700,0,0,1,0
794669,State2,2,Female,0,2,0,0,18300,0,18300,0,0,0,1,0
874302,State2,2,Male,0,1,0,0,40200,0,40200,0,0,0,1,0
889588,State2,2,Female,0,2,0,0,15300,0,15300,0,0,0,1,0
1899102,State2,2,Male,0,1,0,1,41800,41800,0,0,39180,0,1,0
903292,State2,2,Male,0,1,0,1,18900,0,18900,0,0,0,1,0
1958889,State2,2,Male,0,1,0,0,42700,42700,0,0,0,0,1,0
677544,State2,2,Male,0,1,0,1,59900,0,0,59900,0,0,1,0
1638100,State2,2,Female,0,2,0,1,25400,0,25400,0,0,0,1,0
1366429,State2,2,Male,0,1,0,1,15100,0,0,15100,0,0,1,0
843847,State2,2,Male,0,1,0,0,16100,0,16100,0,0,0,1,0
846842,State2,2,Male,0,1,0,0,15300,0,15300,0,0,0,1,0
2163548,State2,2,Male,0,1,0,0,14300,0,14300,0,0,0,1,0
662568,State2,2,Male,0,1,0,1,43500,0,43500,0,0,0,1,0
718413,State2,2,Male,0,1,0,0,43700,43700,0,0,0,0,1,0
839151,State2,2,Male,0,1,0,0,17100,0,17100,0,0,0,1,0
2439727,State2,2,Male,0,1,0,1,18000,0,0,18000,0,0,1,0
1855469,State2,2,Male,1,1,1,1,189700,110100,79600,0,0,0,3,224
466638,State2,2,Female,0,2,0,0,33400,0,33400,0,0,0,1,0
925161,State2,2,Male,0,1,0,1,17400,0,17400,0,0,0,1,0
1241716,State2,2,Male,0,1,0,0,24100,0,0,24100,0,0,1,0
2246293,State2,2,Male,0,1,0,1,22300,0,22300,0,20000,0,1,0
802708,State2,2,Male,0,1,0,0,25700,0,0,25700,0,0,1,0
471404,State2,2,Male,0,1,0,0,16100,0,16100,0,0,0,1,0
2309445,State2,2,Female,0,2,0,1,27200,0,27200,0,0,0,1,0
857457,State2,2,Male,0,1,0,0,21000,0,0,21000,0,0,1,0
843336,State2,2,Male,0,1,0,0,18100,0,0,18100,0,0,1,0
1882366,State2,2,Female,0,2,0,1,27500,0,0,27500,0,0,1,0
1233701,State2,2,Female,0,2,0,0,15800,0,0,15800,0,0,1,0
942243,State2,2,Male,0,1,0,3,80800,32500,35800,12500,0,0,3,239
1696387,State2,2,Male,0,1,0,1,34500,0,0,34500,0,0,1,0
2370072,State2,2,Male,0,1,0,0,17900,0,0,17900,0,0,1,0
1855565,State2,2,Male,0,1,0,0,31100,0,0,31100,0,0,1,0
879135,State2,2,Female,0,2,0,0,38100,0,38100,0,0,0,1,0
2530862,State2,2,Male,0,1,0,0,17100,0,0,17100,0,0,1,0
2614528,State2,2,Male,1,1,0,0,73200,0,33400,39800,0,0,1,0
999448,State2,2,Male,0,1,0,1,15000,0,0,15000,0,0,1,0
565362,State2,2,Male,0,1,0,0,33100,0,33100,0,0,0,1,0
467399,State2,2,Male,0,1,0,0,13200,0,0,13200,0,0,1,0
597549,State2,2,Male,0,1,0,0,28400,0,28400,0,0,0,1,0
1555018,State2,2,Female,0,2,0,1,27100,0,27100,0,0,0,1,0
1616304,State2,2,Male,0,1,0,0,30100,0,30100,0,0,0,1,0
2616011,State2,2,Male,0,1,0,0,43600,0,0,43600,0,0,1,0
2401734,State2,2,Male,0,1,0,0,17600,0,0,17600,0,0,1,0
857402,State2,2,Male,0,1,0,0,38000,38000,0,0,0,0,1,0
913186,State2,2,Male,0,1,0,1,43200,43200,0,0,0,0,1,0
981481,State2,2,Female,0,2,0,1,27800,0,0,27800,0,0,1,0
969493,State2,2,Male,0,1,0,0,10500,0,0,10500,0,0,1,0
1595801,State2,2,Male,0,1,0,1,81600,0,81600,0,0,0,1,0
602103,State2,2,Male,0,1,0,0,18500,0,0,18500,0,0,1,0
526379,State2,2,Male,0,1,0,1,32800,0,32800,0,0,0,1,0
1743604,State2,2,Male,0,1,1,0,37800,0,0,37800,0,0,2,145
1516324,State2,2,Male,0,1,0,0,17800,0,0,17800,0,0,1,0
525465,State2,2,Male,0,1,0,1,27200,0,27200,0,0,0,1,0
349944,State2,2,Female,0,2,0,1,25100,0,25100,0,0,0,1,0
1714379,State2,2,Male,0,1,0,1,71200,0,71200,0,0,0,1,0
815503,State2,2,Male,0,1,0,0,12500,0,0,12500,0,0,1,0
1034646,State2,2,Male,0,1,0,1,21200,0,0,21200,0,0,1,0
1663113,State2,2,Male,0,1,0,1,30600,0,30600,0,0,0,1,0
1615661,State2,2,Male,0,1,0,0,104100,55200,26900,22000,0,0,1,0
989482,State2,2,Male,0,1,0,1,144200,0,144200,0,0,0,2,424
413551,State2,2,Male,0,1,0,1,23300,0,0,23300,0,0,1,0
832309,State2,2,Male,0,1,0,0,33400,0,33400,0,0,0,1,0
370361,State2,2,Male,0,1,0,1,19900,0,0,19900,0,0,1,0
1780957,State2,2,Female,0,2,0,1,29500,0,29500,0,0,0,1,0
579228,State2,2,Male,0,1,0,0,2900,0,2900,0,0,0,1,0
2558159,State2,2,Male,0,1,0,0,16100,0,16100,0,0,0,1,0
804777,State2,2,Male,0,1,0,0,23600,0,0,23600,0,0,1,0
1156829,State2,2,Male,0,1,0,1,78400,0,59400,19000,0,0,2,917
633631,State2,2,Male,0,1,0,1,16400,0,16400,0,0,0,1,0
1642016,State2,2,Male,0,1,0,1,20300,0,0,20300,0,0,1,0
