CONTINENT,REGIONID,PRODUCTGROUP,PRODUCT,YEARWEEK,QTY
N02,A21,PG01,PRODUCT04,201506,45
N02,A21,PG01,PRODUCT16,201506,14
N02,A21,PG03,PRODUCT59,201506,19328
N02,A21,PG02,PRODUCT34,201506,3897
N02,A21,PG03,PRODUCT47,201506,2
N02,A21,PG03,PRODUCT60,201506,18
N02,A21,PG03,PRODUCT56,201506,94
N02,A21,PG03,PRODUCT57,201506,508
N02,A21,PG01,PRODUCT12,201506,1118
N02,A21,PG01,PRODUCT01,201506,0
N02,A21,PG02,PRODUCT33,201506,212
N02,A21,PG01,PRODUCT14,201506,4
N02,A21,PG03,PRODUCT62,201506,481
N02,A27,PG03,PRODUCT58,201506,184
N02,A27,PG04,PRODUCT63,201506,1
N02,A27,PG01,PRODUCT15,201506,118
N02,A27,PG01,PRODUCT04,201506,34
N02,A27,PG01,PRODUCT16,201506,1
N02,A27,PG03,PRODUCT59,201506,369707
N02,A27,PG02,PRODUCT34,201506,8199
N02,A27,PG02,PRODUCT40,201506,11330
N02,A27,PG03,PRODUCT47,201506,0
N02,A27,PG03,PRODUCT60,201506,1
N02,A27,PG03,PRODUCT56,201506,105
N04,A48,PG02,PRODUCT35,201506,4104
N04,A48,PG02,PRODUCT25,201506,13660
N04,A48,PG01,PRODUCT03,201506,386
N04,A48,PG04,PRODUCT72,201506,75
N03,A42,PG03,PRODUCT58,201509,2
N03,A42,PG03,PRODUCT59,201509,14792
N03,A42,PG02,PRODUCT34,201509,125
N04,A54,PG03,PRODUCT58,201509,15
N04,A54,PG03,PRODUCT59,201509,6274
N04,A54,PG02,PRODUCT34,201509,86
N04,A55,PG03,PRODUCT58,201509,2
N04,A55,PG03,PRODUCT59,201509,7470
N04,A55,PG02,PRODUCT34,201509,324
N01,A00,PG03,PRODUCT58,201509,13
N01,A00,PG03,PRODUCT59,201509,41829
N01,A00,PG02,PRODUCT34,201509,42
N03,A29,PG03,PRODUCT58,201509,17
N03,A29,PG03,PRODUCT59,201509,81309
N03,A29,PG02,PRODUCT34,201509,3695
N05,A63,PG03,PRODUCT58,201509,0
N05,A63,PG03,PRODUCT59,201509,8541
N05,A63,PG02,PRODUCT34,201509,762
N05,A66,PG03,PRODUCT58,201509,1
N05,A66,PG03,PRODUCT59,201509,3698
N05,A66,PG02,PRODUCT34,201509,48
N05,A67,PG03,PRODUCT58,201509,21
N05,A67,PG03,PRODUCT59,201509,27245
N05,A67,PG02,PRODUCT34,201509,461
N05,A69,PG03,PRODUCT58,201509,6
N05,A69,PG03,PRODUCT59,201509,2762
N05,A69,PG02,PRODUCT34,201509,48
N05,A68,PG03,PRODUCT58,201509,0
N05,A68,PG03,PRODUCT59,201509,10877
N05,A68,PG02,PRODUCT34,201509,358
N04,A53,PG03,PRODUCT58,201509,0
N04,A53,PG03,PRODUCT59,201509,7646
N04,A53,PG02,PRODUCT34,201509,15
N05,A70,PG03,PRODUCT58,201509,33
N05,A70,PG03,PRODUCT59,201509,70770
N05,A70,PG02,PRODUCT34,201509,3066
N02,A23,PG01,PRODUCT04,201509,1408
N02,A23,PG01,PRODUCT16,201509,2
N02,A23,PG02,PRODUCT36,201509,0
N02,A23,PG03,PRODUCT59,201509,37159
N02,A23,PG02,PRODUCT34,201509,9063
N02,A23,PG03,PRODUCT47,201509,640
N02,A23,PG03,PRODUCT60,201509,698
N02,A23,PG03,PRODUCT56,201509,541
N02,A23,PG03,PRODUCT57,201509,2134
N02,A23,PG01,PRODUCT12,201509,5640
N02,A23,PG01,PRODUCT01,201509,187
N02,A23,PG02,PRODUCT33,201509,927
N02,A23,PG01,PRODUCT14,201509,15
N02,A23,PG03,PRODUCT62,201509,1330
N05,A65,PG03,PRODUCT58,201509,49
N05,A65,PG03,PRODUCT59,201509,9400
N05,A65,PG02,PRODUCT34,201509,1806
N05,A65,PG02,PRODUCT40,201509,2
N05,A65,PG03,PRODUCT47,201509,9
N05,A65,PG03,PRODUCT60,201509,89
N05,A65,PG03,PRODUCT56,201509,96
N05,A65,PG03,PRODUCT57,201509,132
N05,A65,PG01,PRODUCT12,201509,1083
N05,A65,PG01,PRODUCT01,201509,105
N05,A65,PG02,PRODUCT33,201509,103
N05,A65,PG01,PRODUCT14,201509,6
N05,A65,PG03,PRODUCT62,201509,291
N02,A24,PG03,PRODUCT58,201509,73
N02,A24,PG04,PRODUCT63,201509,109
N02,A24,PG01,PRODUCT15,201509,1815
N02,A24,PG01,PRODUCT04,201509,853
N02,A24,PG01,PRODUCT16,201509,67
N02,A24,PG03,PRODUCT59,201509,167492
N02,A24,PG02,PRODUCT34,201509,6681
N02,A24,PG02,PRODUCT40,201509,0
N02,A24,PG03,PRODUCT47,201509,3
N02,A24,PG03,PRODUCT56,201509,258
N02,A24,PG03,PRODUCT57,201509,2666
N02,A24,PG01,PRODUCT12,201509,14601
N02,A24,PG02,PRODUCT33,201509,1239
N02,A24,PG01,PRODUCT14,201509,14
N02,A24,PG03,PRODUCT62,201509,3303
N02,A24,PG02,PRODUCT17,201509,552
N02,A26,PG03,PRODUCT58,201509,253
N02,A26,PG04,PRODUCT63,201509,480
N02,A26,PG01,PRODUCT15,201509,109
N02,A26,PG01,PRODUCT04,201509,654
N02,A26,PG01,PRODUCT16,201509,128
N04,A51,PG03,PRODUCT59,201505,21979
N04,A51,PG02,PRODUCT34,201505,2340
N04,A51,PG02,PRODUCT40,201505,1
N04,A51,PG03,PRODUCT47,201505,0
N04,A51,PG03,PRODUCT60,201505,53
N04,A51,PG03,PRODUCT56,201505,6
N04,A51,PG01,PRODUCT12,201505,5778
N04,A51,PG01,PRODUCT01,201505,904
N04,A51,PG02,PRODUCT33,201505,57
N04,A51,PG01,PRODUCT14,201505,1
N01,A12,PG03,PRODUCT58,201505,262
N01,A12,PG04,PRODUCT63,201505,980
N01,A12,PG01,PRODUCT15,201505,114
N01,A12,PG01,PRODUCT04,201505,265
N01,A12,PG01,PRODUCT16,201505,78
N01,A12,PG03,PRODUCT59,201505,157953
N01,A12,PG02,PRODUCT34,201505,18352
N01,A12,PG02,PRODUCT40,201505,24
N01,A12,PG03,PRODUCT47,201505,17
N01,A12,PG03,PRODUCT60,201505,1378
N01,A12,PG03,PRODUCT56,201505,219
N01,A12,PG03,PRODUCT57,201505,757
N01,A12,PG01,PRODUCT12,201505,13361
N01,A12,PG01,PRODUCT01,201505,414
N01,A12,PG02,PRODUCT33,201505,1876
N01,A12,PG01,PRODUCT14,201505,113
N01,A08,PG03,PRODUCT58,201505,436
N01,A08,PG04,PRODUCT63,201505,2551
N01,A08,PG01,PRODUCT15,201505,212
N01,A08,PG01,PRODUCT04,201505,3313
N01,A08,PG01,PRODUCT16,201505,33
N01,A08,PG02,PRODUCT36,201505,0
N01,A08,PG03,PRODUCT59,201505,71830
N01,A08,PG02,PRODUCT34,201505,25089
N01,A08,PG02,PRODUCT40,201505,231
N01,A08,PG03,PRODUCT47,201505,40
N01,A08,PG03,PRODUCT60,201505,1389
N01,A08,PG03,PRODUCT56,201505,267
N01,A08,PG03,PRODUCT57,201505,0
N01,A08,PG03,PRODUCT61,201505,0
N01,A08,PG01,PRODUCT12,201505,29386
N01,A08,PG01,PRODUCT01,201505,1846
N01,A08,PG02,PRODUCT33,201505,1930
N01,A08,PG01,PRODUCT14,201505,532
N04,A58,PG03,PRODUCT58,201505,143
N04,A58,PG03,PRODUCT59,201505,34607
N04,A58,PG02,PRODUCT34,201505,4750
N04,A58,PG03,PRODUCT47,201505,1
N04,A58,PG03,PRODUCT60,201505,408
N04,A58,PG03,PRODUCT56,201505,39
N04,A58,PG03,PRODUCT57,201505,73
N04,A58,PG01,PRODUCT12,201505,10532
N04,A58,PG01,PRODUCT01,201505,627
N04,A58,PG02,PRODUCT33,201505,609
N03,A38,PG03,PRODUCT58,201505,45
N03,A38,PG03,PRODUCT59,201505,58831
N03,A38,PG02,PRODUCT34,201505,2711
N03,A38,PG03,PRODUCT60,201505,109
N03,A38,PG03,PRODUCT56,201505,40
N03,A38,PG03,PRODUCT57,201505,118
N03,A38,PG01,PRODUCT12,201505,594
N03,A38,PG02,PRODUCT33,201505,246
N02,A14,PG03,PRODUCT58,201505,649
N02,A14,PG04,PRODUCT63,201505,347
N02,A14,PG01,PRODUCT15,201505,224
N02,A14,PG01,PRODUCT04,201505,765
N03,A31,PG03,PRODUCT58,201520,16
N03,A31,PG03,PRODUCT59,201520,29897
N03,A31,PG02,PRODUCT34,201520,654
N01,A04,PG03,PRODUCT58,201520,125
N01,A04,PG04,PRODUCT63,201520,102
N01,A04,PG01,PRODUCT15,201520,160
N01,A04,PG01,PRODUCT04,201520,545
N01,A04,PG01,PRODUCT16,201520,17
N01,A04,PG03,PRODUCT59,201520,114839
N01,A04,PG02,PRODUCT34,201520,10270
N01,A04,PG02,PRODUCT40,201520,221
N01,A04,PG03,PRODUCT47,201520,8
N01,A04,PG03,PRODUCT60,201520,10
N01,A04,PG03,PRODUCT56,201520,80
N01,A04,PG03,PRODUCT57,201520,1923
N01,A04,PG01,PRODUCT12,201520,11546
N01,A04,PG01,PRODUCT01,201520,3
N01,A04,PG02,PRODUCT33,201520,733
N01,A04,PG01,PRODUCT14,201520,61
N01,A04,PG03,PRODUCT62,201520,401
N01,A04,PG02,PRODUCT17,201520,130
N01,A05,PG01,PRODUCT02,201520,1090
N01,A05,PG03,PRODUCT58,201520,401
N01,A05,PG04,PRODUCT63,201520,240
N01,A05,PG01,PRODUCT15,201520,307
N01,A05,PG01,PRODUCT04,201520,454
N01,A05,PG01,PRODUCT16,201520,211
N01,A05,PG03,PRODUCT59,201520,78833
N01,A05,PG02,PRODUCT34,201520,7504
N01,A05,PG02,PRODUCT40,201520,0
N01,A05,PG03,PRODUCT47,201520,8
N01,A05,PG03,PRODUCT60,201520,178
N01,A05,PG03,PRODUCT56,201520,367
N01,A05,PG03,PRODUCT57,201520,0
N01,A05,PG01,PRODUCT12,201520,2536
N01,A05,PG01,PRODUCT01,201520,4
N01,A05,PG02,PRODUCT33,201520,357
N01,A05,PG01,PRODUCT14,201520,17
N01,A05,PG03,PRODUCT62,201520,1311
N01,A05,PG02,PRODUCT17,201520,-1
N04,A52,PG03,PRODUCT58,201520,196
N04,A52,PG04,PRODUCT63,201520,297
N04,A52,PG01,PRODUCT15,201520,1
N04,A52,PG01,PRODUCT04,201520,555
N04,A52,PG02,PRODUCT36,201520,1
N04,A52,PG03,PRODUCT59,201520,96776
N04,A52,PG02,PRODUCT34,201520,22105
N01,A07,PG02,PRODUCT34,201513,3388
N01,A07,PG02,PRODUCT40,201513,0
N01,A07,PG03,PRODUCT60,201513,256
N01,A07,PG03,PRODUCT56,201513,13
N01,A07,PG03,PRODUCT57,201513,49
N01,A07,PG03,PRODUCT61,201513,1
N01,A07,PG01,PRODUCT12,201513,3278
N01,A07,PG01,PRODUCT01,201513,53
N01,A07,PG02,PRODUCT33,201513,264
N02,A13,PG03,PRODUCT58,201513,32
N02,A13,PG04,PRODUCT63,201513,124
N02,A13,PG01,PRODUCT15,201513,0
N02,A13,PG01,PRODUCT04,201513,291
N02,A13,PG01,PRODUCT05,201513,135
N02,A13,PG03,PRODUCT59,201513,35682
N02,A13,PG02,PRODUCT34,201513,10827
N02,A13,PG03,PRODUCT52,201513,12
N02,A13,PG02,PRODUCT38,201513,1355
N02,A13,PG02,PRODUCT26,201513,74
N02,A13,PG04,PRODUCT64,201513,112
N02,A13,PG04,PRODUCT74,201513,14
N02,A13,PG02,PRODUCT40,201513,239
N02,A13,PG03,PRODUCT47,201513,11
N02,A13,PG03,PRODUCT60,201513,166
N02,A13,PG03,PRODUCT56,201513,24
N02,A13,PG01,PRODUCT12,201513,2755
N02,A13,PG01,PRODUCT01,201513,223
N02,A13,PG02,PRODUCT41,201513,453
N02,A13,PG03,PRODUCT42,201513,31
N02,A13,PG03,PRODUCT51,201513,57
N02,A13,PG02,PRODUCT33,201513,224
N02,A13,PG01,PRODUCT14,201513,70
N03,A39,PG03,PRODUCT58,201513,140
N03,A39,PG04,PRODUCT63,201513,1003
N03,A39,PG01,PRODUCT04,201513,162
N03,A39,PG01,PRODUCT16,201513,14
N03,A39,PG04,PRODUCT66,201513,68
N03,A39,PG02,PRODUCT37,201513,106
N03,A39,PG03,PRODUCT50,201513,9
N03,A39,PG04,PRODUCT76,201513,123
N03,A39,PG04,PRODUCT67,201513,6
N03,A39,PG01,PRODUCT10,201513,2
N03,A39,PG02,PRODUCT27,201513,48
N03,A39,PG03,PRODUCT53,201513,2
N03,A39,PG03,PRODUCT59,201513,18217
N03,A39,PG02,PRODUCT34,201513,2486
N03,A39,PG01,PRODUCT07,201513,442
N03,A39,PG04,PRODUCT75,201513,936
N03,A39,PG01,PRODUCT08,201513,5
N03,A39,PG02,PRODUCT19,201513,61
N03,A39,PG02,PRODUCT20,201513,138
N03,A39,PG02,PRODUCT25,201513,8
N03,A39,PG04,PRODUCT72,201513,0
N03,A39,PG02,PRODUCT28,201513,215
N03,A39,PG02,PRODUCT29,201513,168
N03,A39,PG03,PRODUCT47,201513,0
N03,A39,PG03,PRODUCT60,201513,117
N03,A39,PG03,PRODUCT56,201513,25
N03,A39,PG03,PRODUCT61,201513,0
N03,A39,PG01,PRODUCT12,201513,3357
N03,A39,PG01,PRODUCT01,201513,240
N03,A39,PG02,PRODUCT33,201513,193
N03,A39,PG01,PRODUCT14,201513,8
N04,A57,PG03,PRODUCT58,201513,34
N04,A57,PG04,PRODUCT63,201513,28
N04,A57,PG01,PRODUCT15,201513,137
N04,A57,PG01,PRODUCT04,201513,146
N04,A57,PG01,PRODUCT16,201513,100
N04,A57,PG03,PRODUCT59,201513,27365
N04,A57,PG02,PRODUCT34,201513,1292
N04,A57,PG03,PRODUCT60,201513,44
N04,A57,PG03,PRODUCT56,201513,4
N04,A57,PG03,PRODUCT57,201513,8
N04,A57,PG01,PRODUCT12,201513,3148
N04,A57,PG01,PRODUCT01,201513,366
N04,A57,PG02,PRODUCT33,201513,35
N05,A64,PG03,PRODUCT58,201513,124
N05,A64,PG04,PRODUCT63,201513,1083
N05,A64,PG01,PRODUCT15,201513,37
N05,A64,PG01,PRODUCT04,201513,949
N05,A64,PG01,PRODUCT16,201513,48
N05,A64,PG03,PRODUCT59,201513,16549
N05,A64,PG02,PRODUCT34,201513,9389
N05,A64,PG02,PRODUCT40,201513,2
N05,A64,PG03,PRODUCT60,201513,65
N05,A64,PG03,PRODUCT56,201513,35
N05,A64,PG03,PRODUCT61,201513,0
N05,A64,PG01,PRODUCT12,201513,6227
N05,A64,PG01,PRODUCT01,201513,258
N05,A64,PG02,PRODUCT33,201513,199
N05,A64,PG01,PRODUCT14,201513,223
N03,A43,PG03,PRODUCT58,201513,50
N03,A43,PG04,PRODUCT63,201513,26
N03,A43,PG01,PRODUCT15,201513,34
N03,A43,PG01,PRODUCT04,201513,103
N03,A43,PG01,PRODUCT16,201513,30
N03,A43,PG03,PRODUCT59,201513,10281
N03,A43,PG02,PRODUCT34,201513,1251
N03,A43,PG03,PRODUCT47,201513,2
N03,A43,PG03,PRODUCT60,201513,89
N03,A43,PG03,PRODUCT56,201513,11
N03,A43,PG03,PRODUCT57,201513,3
N03,A43,PG01,PRODUCT12,201513,2577
N03,A43,PG01,PRODUCT01,201513,89
N03,A43,PG02,PRODUCT33,201513,94
N03,A43,PG01,PRODUCT14,201513,0
N05,A59,PG03,PRODUCT58,201513,16
N05,A59,PG04,PRODUCT63,201513,203
N05,A59,PG01,PRODUCT15,201513,33
N05,A59,PG01,PRODUCT04,201513,71
N05,A59,PG01,PRODUCT16,201513,54
N05,A59,PG02,PRODUCT36,201513,0
N05,A59,PG03,PRODUCT59,201513,6335
N05,A59,PG02,PRODUCT34,201513,884
N05,A59,PG03,PRODUCT47,201513,0
N05,A59,PG03,PRODUCT60,201513,45
N05,A59,PG03,PRODUCT56,201513,2
N05,A59,PG03,PRODUCT57,201513,16
N05,A59,PG01,PRODUCT12,201513,1467
N03,A45,PG03,PRODUCT59,201513,18075
N03,A45,PG02,PRODUCT34,201513,2478
N03,A45,PG02,PRODUCT40,201513,4
N03,A45,PG03,PRODUCT47,201513,1
N02,A16,PG01,PRODUCT01,201516,1146
N02,A16,PG02,PRODUCT41,201516,195
N02,A16,PG03,PRODUCT51,201516,0
N02,A16,PG04,PRODUCT68,201516,78
N02,A16,PG02,PRODUCT33,201516,3974
N02,A16,PG01,PRODUCT14,201516,155
N01,A10,PG01,PRODUCT02,201516,11547
N01,A10,PG03,PRODUCT58,201516,1615
N01,A10,PG04,PRODUCT63,201516,4860
N01,A10,PG01,PRODUCT15,201516,1
N02,A13,PG04,PRODUCT74,201514,0
N02,A13,PG02,PRODUCT40,201514,211
N02,A13,PG03,PRODUCT47,201514,8
N02,A13,PG03,PRODUCT60,201514,160
N02,A13,PG03,PRODUCT56,201514,9
N02,A13,PG01,PRODUCT12,201514,2241
N02,A13,PG01,PRODUCT01,201514,173
N02,A13,PG02,PRODUCT41,201514,174
N02,A13,PG03,PRODUCT42,201514,19
N02,A13,PG03,PRODUCT51,201514,53
N02,A13,PG02,PRODUCT33,201514,228
N02,A13,PG01,PRODUCT14,201514,40
N03,A39,PG03,PRODUCT58,201514,134
N03,A39,PG04,PRODUCT63,201514,812
N03,A39,PG01,PRODUCT04,201514,251
N03,A39,PG01,PRODUCT16,201514,22
N03,A39,PG04,PRODUCT66,201514,87
N03,A39,PG02,PRODUCT37,201514,46
N03,A39,PG03,PRODUCT50,201514,15
N03,A39,PG04,PRODUCT76,201514,212
N03,A39,PG04,PRODUCT67,201514,3
N03,A39,PG01,PRODUCT10,201514,3
N03,A39,PG02,PRODUCT27,201514,35
N03,A39,PG03,PRODUCT53,201514,26
N03,A39,PG03,PRODUCT59,201514,21415
N03,A39,PG02,PRODUCT34,201514,2975
N03,A39,PG01,PRODUCT07,201514,771
N03,A39,PG04,PRODUCT75,201514,1996
N03,A39,PG01,PRODUCT08,201514,7
N03,A39,PG02,PRODUCT19,201514,139
N03,A39,PG02,PRODUCT20,201514,139
N03,A39,PG02,PRODUCT25,201514,6
N03,A39,PG04,PRODUCT72,201514,-1
N03,A39,PG02,PRODUCT28,201514,217
N03,A39,PG02,PRODUCT29,201514,184
N03,A39,PG03,PRODUCT47,201514,1
N03,A39,PG03,PRODUCT60,201514,105
N03,A39,PG03,PRODUCT56,201514,34
N03,A39,PG03,PRODUCT61,201514,0
N03,A39,PG01,PRODUCT12,201514,2602
N03,A39,PG01,PRODUCT01,201514,340
N03,A39,PG02,PRODUCT33,201514,159
N01,A01,PG01,PRODUCT16,201507,848
N01,A01,PG03,PRODUCT59,201507,620392
N01,A01,PG02,PRODUCT34,201507,119328
N01,A01,PG01,PRODUCT07,201507,2406
N01,A01,PG04,PRODUCT75,201507,30779
N01,A01,PG01,PRODUCT08,201507,187
N01,A01,PG02,PRODUCT19,201507,3001
N01,A01,PG02,PRODUCT20,201507,73
N01,A01,PG03,PRODUCT47,201507,7518
N01,A01,PG03,PRODUCT60,201507,0
N01,A01,PG03,PRODUCT56,201507,4848
N01,A01,PG03,PRODUCT57,201507,7058
N01,A01,PG01,PRODUCT12,201507,146476
N01,A01,PG01,PRODUCT01,201507,6153
N01,A01,PG02,PRODUCT33,201507,10598
N01,A01,PG01,PRODUCT14,201507,17481
N01,A01,PG03,PRODUCT62,201507,13147
N01,A02,PG01,PRODUCT02,201507,3020
N01,A02,PG01,PRODUCT06,201507,0
N01,A02,PG03,PRODUCT58,201507,723
N01,A02,PG04,PRODUCT63,201507,1477
N01,A02,PG01,PRODUCT04,201507,666
N01,A02,PG01,PRODUCT16,201507,5
N01,A02,PG03,PRODUCT59,201507,42240
N01,A02,PG02,PRODUCT34,201507,13797
N01,A02,PG03,PRODUCT47,201507,443
N01,A02,PG03,PRODUCT60,201507,0
N01,A02,PG03,PRODUCT56,201507,164
N01,A02,PG03,PRODUCT57,201507,56
N01,A02,PG01,PRODUCT12,201507,4577
N01,A02,PG01,PRODUCT01,201507,58
N01,A02,PG02,PRODUCT33,201507,1145
N01,A02,PG01,PRODUCT14,201507,1250
N01,A02,PG03,PRODUCT62,201507,414
N01,A03,PG01,PRODUCT02,201507,1629
N01,A03,PG01,PRODUCT06,201507,0
N01,A03,PG03,PRODUCT58,201507,190
N01,A03,PG04,PRODUCT63,201507,2188
N01,A03,PG01,PRODUCT15,201507,1343
N01,A03,PG01,PRODUCT04,201507,1288
N01,A03,PG01,PRODUCT16,201507,2612
N01,A03,PG03,PRODUCT59,201507,82368
N02,A18,PG03,PRODUCT58,201509,245
N02,A18,PG04,PRODUCT63,201509,600
N02,A18,PG01,PRODUCT15,201509,0
N02,A18,PG01,PRODUCT04,201509,2210
N02,A18,PG01,PRODUCT16,201509,4244
N02,A18,PG02,PRODUCT36,201509,0
N02,A18,PG03,PRODUCT59,201509,321273
N02,A18,PG02,PRODUCT34,201509,24700
N02,A18,PG02,PRODUCT40,201509,0
N02,A18,PG03,PRODUCT47,201509,61
N02,A18,PG03,PRODUCT56,201509,0
N02,A18,PG03,PRODUCT57,201509,1126
N02,A18,PG01,PRODUCT12,201509,43022
N02,A18,PG01,PRODUCT01,201509,343
N02,A18,PG02,PRODUCT33,201509,2858
N02,A18,PG01,PRODUCT14,201509,90
N03,A32,PG03,PRODUCT58,201509,141
N03,A32,PG04,PRODUCT63,201509,770
N03,A32,PG01,PRODUCT15,201509,683
N03,A32,PG01,PRODUCT04,201509,363
N03,A32,PG01,PRODUCT16,201509,1657
N03,A32,PG03,PRODUCT59,201509,42893
N03,A32,PG02,PRODUCT34,201509,4758
N03,A32,PG03,PRODUCT47,201509,14
N03,A32,PG03,PRODUCT60,201509,521
N03,A32,PG03,PRODUCT56,201509,315
N03,A32,PG03,PRODUCT57,201509,836
N03,A32,PG01,PRODUCT12,201509,6751
N03,A32,PG01,PRODUCT01,201509,51
N03,A32,PG02,PRODUCT33,201509,447
N03,A32,PG01,PRODUCT14,201509,8
N03,A32,PG03,PRODUCT62,201509,1532
N04,A56,PG01,PRODUCT02,201509,0
N04,A56,PG03,PRODUCT58,201509,43
N04,A56,PG04,PRODUCT63,201509,1334
N04,A56,PG01,PRODUCT15,201509,155
N04,A56,PG01,PRODUCT04,201509,160
N04,A56,PG01,PRODUCT16,201509,561
N04,A56,PG03,PRODUCT59,201509,15743
N04,A56,PG02,PRODUCT34,201509,3503
N04,A56,PG02,PRODUCT40,201509,0
N04,A56,PG03,PRODUCT47,201509,7
N04,A56,PG03,PRODUCT60,201509,0
N04,A56,PG03,PRODUCT56,201509,74
N04,A56,PG03,PRODUCT57,201509,1437
N04,A56,PG01,PRODUCT12,201509,4236
N04,A56,PG01,PRODUCT01,201509,45
N04,A56,PG02,PRODUCT33,201509,99
N04,A56,PG01,PRODUCT14,201509,3
N04,A56,PG03,PRODUCT62,201509,1403
N03,A40,PG03,PRODUCT58,201509,801
N03,A40,PG04,PRODUCT63,201509,270
N03,A40,PG01,PRODUCT15,201509,1022
N03,A40,PG01,PRODUCT04,201509,626
N03,A40,PG01,PRODUCT16,201509,576
N03,A40,PG03,PRODUCT59,201509,104911
N03,A40,PG02,PRODUCT34,201509,15233
N03,A40,PG02,PRODUCT40,201509,13
N03,A40,PG03,PRODUCT47,201509,3
N03,A40,PG03,PRODUCT60,201509,626
N03,A40,PG03,PRODUCT56,201509,127
N03,A40,PG03,PRODUCT57,201509,100
N03,A40,PG01,PRODUCT12,201509,26900
N03,A40,PG01,PRODUCT01,201509,1644
N03,A40,PG02,PRODUCT33,201509,3660
N03,A45,PG03,PRODUCT58,201509,96
N03,A45,PG03,PRODUCT59,201509,24017
N03,A45,PG02,PRODUCT34,201509,5857
N03,A45,PG02,PRODUCT40,201509,22
N03,A45,PG03,PRODUCT47,201509,5
N03,A45,PG03,PRODUCT60,201509,1836
N03,A45,PG03,PRODUCT56,201509,181
N03,A45,PG03,PRODUCT57,201509,148
N03,A45,PG01,PRODUCT12,201509,7546
N03,A45,PG01,PRODUCT01,201509,345
N03,A45,PG02,PRODUCT33,201509,1510
N03,A44,PG03,PRODUCT58,201509,52
N03,A44,PG03,PRODUCT59,201509,33701
N03,A44,PG02,PRODUCT34,201509,4540
N03,A44,PG03,PRODUCT47,201509,0
N03,A44,PG03,PRODUCT60,201509,529
N03,A44,PG03,PRODUCT56,201509,24
N03,A44,PG03,PRODUCT57,201509,182
N03,A44,PG01,PRODUCT12,201509,2701
N03,A44,PG01,PRODUCT01,201509,102
N03,A44,PG02,PRODUCT33,201509,1015
N04,A47,PG01,PRODUCT02,201509,0
N04,A47,PG03,PRODUCT58,201509,9863
N04,A47,PG03,PRODUCT59,201509,257192
N04,A47,PG02,PRODUCT34,201509,22008
N03,A34,PG03,PRODUCT58,201502,245
N03,A34,PG03,PRODUCT59,201502,84884
N03,A34,PG02,PRODUCT34,201502,2958
N03,A34,PG01,PRODUCT12,201502,4522
N03,A35,PG03,PRODUCT58,201502,65
N03,A35,PG03,PRODUCT59,201502,9312
N03,A35,PG02,PRODUCT34,201502,1293
N03,A36,PG03,PRODUCT59,201502,199
N03,A42,PG03,PRODUCT58,201502,2
N03,A42,PG03,PRODUCT59,201502,8141
N03,A42,PG02,PRODUCT34,201502,120
N04,A54,PG03,PRODUCT58,201502,11
N04,A54,PG03,PRODUCT59,201502,4278
N04,A54,PG02,PRODUCT34,201502,73
N04,A55,PG03,PRODUCT58,201502,4
N04,A55,PG03,PRODUCT59,201502,5557
N04,A55,PG02,PRODUCT34,201502,173
N01,A00,PG03,PRODUCT58,201502,4
N01,A00,PG03,PRODUCT59,201502,48091
N01,A00,PG02,PRODUCT34,201502,191
N03,A29,PG03,PRODUCT58,201502,30
N03,A29,PG03,PRODUCT59,201502,75056
N03,A29,PG02,PRODUCT34,201502,4007
N05,A63,PG03,PRODUCT58,201502,5
N05,A63,PG03,PRODUCT59,201502,9061
N05,A63,PG02,PRODUCT34,201502,485
N05,A66,PG03,PRODUCT58,201502,3
N05,A66,PG03,PRODUCT59,201502,2390
N05,A66,PG02,PRODUCT34,201502,48
N05,A67,PG03,PRODUCT58,201502,39
N05,A67,PG03,PRODUCT59,201502,32168
N05,A67,PG02,PRODUCT34,201502,549
N05,A69,PG03,PRODUCT58,201502,12
N05,A69,PG03,PRODUCT59,201502,3297
N05,A69,PG02,PRODUCT34,201502,54
N05,A68,PG03,PRODUCT58,201502,1
N05,A68,PG03,PRODUCT59,201502,9067
N05,A68,PG02,PRODUCT34,201502,87
N04,A53,PG03,PRODUCT58,201502,2
N04,A53,PG03,PRODUCT59,201502,7155
N04,A53,PG02,PRODUCT34,201502,30
N05,A70,PG03,PRODUCT58,201502,74
N05,A70,PG03,PRODUCT59,201502,52959
N05,A70,PG02,PRODUCT34,201502,2067
N02,A23,PG01,PRODUCT16,201502,5
N02,A23,PG02,PRODUCT36,201502,0
N02,A23,PG03,PRODUCT59,201502,36191
N02,A23,PG02,PRODUCT34,201502,8472
N02,A23,PG03,PRODUCT47,201502,488
N02,A23,PG03,PRODUCT60,201502,517
N02,A23,PG03,PRODUCT56,201502,471
N02,A23,PG03,PRODUCT57,201502,1275
N02,A23,PG01,PRODUCT12,201502,8800
N02,A23,PG01,PRODUCT01,201502,565
N02,A23,PG02,PRODUCT33,201502,1078
N02,A23,PG01,PRODUCT14,201502,1
N02,A23,PG03,PRODUCT62,201502,1179
N05,A65,PG03,PRODUCT58,201502,67
N05,A65,PG03,PRODUCT59,201502,10522
N05,A65,PG02,PRODUCT34,201502,1992
N05,A65,PG02,PRODUCT40,201502,5
N05,A65,PG03,PRODUCT47,201502,20
N05,A65,PG03,PRODUCT60,201502,108
N05,A65,PG03,PRODUCT56,201502,101
N05,A65,PG03,PRODUCT57,201502,90
N05,A65,PG01,PRODUCT12,201502,946
